N	P	K	temperature	humidity	ph	rainfall	label
133	47	24	24.40228894	79.19732001	7.231324765	90.8022356	cotton
96	13	50	29.33325773	91.2489957	6.20611481	24.25717364	muskmelon
12	64	17	31.86792894	47.96157881	7.443282982	198.8298806	pigeonpeas
90	53	19	23.73106242	65.47636215	6.612851532	94.64591129	maize
120	93	54	28.79483937	84.97849241	5.824143425	100.6764827	banana
24	27	30	26.38059421	95.41297361	6.368084429	187.2709603	coconut
90	39	37	24.81441246	81.68688879	6.86106911	190.7886386	jute
111	15	49	27.44161518	94.09947454	6.63070371	22.7903492	muskmelon
87	57	45	24.66759696	72.05180663	7.165869599	159.870322	jute
21	74	15	28.44181812	63.84341805	6.681715662	46.44695879	lentil
17	71	25	21.88223301	19.72805068	5.931003426	145.4128142	kidneybeans
98	26	50	28.53986395	92.7529741	6.256792602	29.14129319	muskmelon
117	26	30	27.92374437	67.96910852	7.079850922	115.2325531	coffee
125	50	21	23.19142017	81.21214568	6.957381262	69.66793709	cotton
105	46	15	25.03336069	77.18443249	7.877130262	74.62046535	cotton
1	126	205	23.51988049	90.72413928	5.760320528	108.7377921	apple
89	53	44	24.88692811	71.91711523	7.319735475	150.2498675	jute
104	17	27	26.45028356	64.55820598	6.648605824	177.9660235	coffee
39	140	203	21.11903604	80.63399198	6.349875906	69.27779761	grapes
96	49	42	23.54025571	82.03678721	6.732187376	199.8362913	jute
117	86	48	28.6956201	82.54195839	6.225225239	116.1616839	banana
13	138	198	22.43052103	90.94106389	5.857672352	122.3831438	apple
88	44	16	21.20125654	67.41583289	6.315857606	73.58712216	maize
15	12	30	25.81843575	93.03056205	5.884508954	210.8641878	coconut
1	15	9	29.98364695	94.55239717	7.53350946	115.3560318	orange
75	49	43	25.6096977	70.88259632	6.679314325	166.7474558	jute
14	29	32	35.63627319	48.97047762	6.942520105	97.51952041	mango
23	27	42	24.15820247	89.11200283	6.040518903	109.4137134	pomegranate
43	77	21	30.83904508	69.96100028	7.52756532	69.85998167	blackgram
12	13	31	25.00872392	96.29172435	6.256474824	147.6082778	coconut
28	70	21	25.39038396	60.4989659	7.437373666	39.18374505	lentil
48	68	18	29.65986848	65.9180388	6.814455164	72.07293986	blackgram
41	67	21	32.37729097	67.63737617	6.81516098	63.70513703	blackgram
36	44	21	25.12528913	51.33189406	4.516154055	38.48678973	mothbeans
101	40	27	24.04640938	63.50318236	7.135354042	182.1990667	coffee
99	85	51	27.59761448	79.80205397	6.152552277	113.8576907	banana
69	35	43	25.76036252	79.33492128	6.645483232	153.0466814	jute
37	69	77	17.67616127	18.32288509	6.520917765	70.45843053	chickpea
12	22	9	15.12335041	92.36783672	7.173346333	119.3125201	orange
97	34	30	25.75619005	69.02632029	7.049244629	132.7763075	coffee
11	67	20	30.03859443	44.27887345	5.805482729	100.9408274	pigeonpeas
117	89	50	26.7637043	80.16553144	5.975581832	112.7924046	banana
0	23	34	33.91766667	53.25122417	5.536755726	97.05011605	mango
42	54	51	39.22109844	94.12625474	6.852875697	180.6752829	papaya
36	75	19	20.90240816	22.6011519	5.565788257	78.61532483	kidneybeans
106	28	32	26.03645071	59.31138793	6.36164707	143.1160185	coffee
67	58	42	22.20736252	82.6300471	5.317516091	200.8193131	rice
16	35	21	29.56316424	87.19880461	6.631747185	56.46085679	mungbean
99	92	47	28.1279509	77.48247073	6.323933647	103.5045395	banana
20	5	42	22.98872604	91.22175124	6.179027526	107.9273203	pomegranate
38	53	19	29.65217169	84.75217461	7.199495368	46.99719275	mungbean
80	45	42	23.1426498	74.99739774	7.380396262	151.9035477	jute
118	57	20	23.96576402	75.00539324	6.57868823	87.5343182	cotton
104	10	47	25.38034913	81.19939398	6.956508826	56.59316675	watermelon
38	12	31	25.00872392	92.56281143	6.071830002	161.4703158	coconut
16	135	205	37.46844927	81.41033558	5.645821271	70.87830567	grapes
36	65	80	18.2872007	16.67921616	6.051091339	74.87445574	chickpea
106	85	53	27.1994597	78.8086068	5.91505509	99.72430835	banana
108	36	19	22.78249615	77.51235009	7.238566893	64.61444234	cotton
48	55	20	28.97494899	62.208182	7.527727201	72.44285858	blackgram
109	23	25	25.11711046	68.48030408	7.00733163	194.8773479	coffee
20	45	17	28.17458662	83.69659318	6.770955317	37.2464655	mungbean
38	15	30	28.91862016	48.13974548	5.075504537	97.01331604	mango
10	138	204	10.44787117	82.65256486	5.896565358	67.21034078	grapes
53	51	55	33.49845173	92.26047598	6.604514049	162.3814512	papaya
33	77	23	30.0025346	60.94503629	6.912563457	68.89245165	blackgram
95	12	54	25.39146418	86.95261578	6.956508826	46.52073957	watermelon
35	68	45	42.93605359	90.09448142	6.612429546	234.8466111	papaya
22	26	7	22.40248356	93.25259764	7.576117788	119.6946577	orange
70	60	17	24.39027513	65.05015127	6.178653353	84.69191932	maize
100	5	54	25.60794695	87.16978069	6.755500005	59.75980023	watermelon
98	18	47	25.18671294	86.26624591	6.682688636	50.18853851	watermelon
27	71	18	20.14938255	21.08295498	5.828969786	68.98438048	kidneybeans
119	72	55	25.99069521	83.33983116	6.220643671	112.0777152	banana
31	48	55	43.67549305	93.15982265	6.755129772	106.5274884	papaya
6	135	204	22.57900182	92.32842734	5.514253142	104.3854738	apple
84	55	21	23.20728821	60.62935847	5.872089041	109.7515385	maize
64	49	20	20.20014389	59.10454071	6.975964806	60.65171481	maize
87	54	45	25.77906604	81.1846153	6.284571557	182.5616319	rice
23	75	21	29.80948233	68.27618661	7.023030999	73.43431973	blackgram
82	24	26	24.31274458	53.57285558	6.089443603	184.4103931	coffee
94	72	48	26.9172506	84.97849241	6.095378325	106.5511647	banana
8	69	20	32.40724258	52.28774356	5.228407664	161.5775907	pigeonpeas
102	24	54	27.72338349	90.93897939	6.698468621	22.81863447	muskmelon
70	49	55	32.63261115	93.26227203	6.671845582	173.9470806	papaya
89	51	45	20.50621074	82.50589087	5.579401412	287.7733941	rice
97	22	54	27.38499145	94.58207509	6.429092827	25.34772486	muskmelon
23	21	34	28.16866234	95.73889933	6.039692337	189.3654631	coconut
94	19	29	26.54430337	64.89310246	7.300642815	163.0173722	coffee
5	62	23	27.9348279	66.45457122	4.722222454	145.3728801	pigeonpeas
46	64	51	37.74833712	91.41828489	6.747373296	53.46620083	papaya
33	18	45	24.96273236	87.75388058	6.189914647	105.9803134	pomegranate
13	5	12	25.32278513	92.21475667	7.92752798	110.3037992	orange
4	68	20	23.32051432	21.26031682	5.755433214	123.0170182	kidneybeans
34	135	199	20.50962122	81.08950536	6.005566329	67.18556968	grapes
20	140	195	23.69001505	91.77384472	5.721005301	117.8408089	apple
24	13	41	18.72543508	94.99897537	6.801412012	102.5184759	pomegranate
101	54	23	23.15957666	76.39996253	7.574961558	65.37245304	cotton
22	135	195	13.78061531	80.46527225	5.651769518	68.87776044	grapes
10	22	37	21.55330975	85.12912161	7.199504273	107.8246507	pomegranate
10	19	42	20.23494724	87.73658769	6.711104865	108.8439007	pomegranate
77	54	41	22.43747334	81.48622649	7.060723611	242.2062028	rice
67	59	41	21.94766735	80.97384195	6.012632591	213.3560921	rice
77	48	36	25.86705009	84.09985284	7.36008498	154.8390847	jute
14	22	9	17.24944623	91.13772765	6.543191814	112.5090516	orange
20	17	14	13.11919292	90.94749214	6.929234652	108.6668721	orange
32	131	204	23.35322554	91.41457169	5.96501197	112.78702	apple
92	7	45	26.70607759	81.14149505	6.944640222	51.51033554	watermelon
31	48	45	40.78881819	92.90951393	6.563134737	132.7923586	papaya
18	61	15	22.80353686	18.09224048	5.967313145	132.9878461	kidneybeans
25	145	197	22.68446824	92.6155456	6.193281038	116.5295366	apple
16	68	18	26.2788334	52.80375041	6.207169348	131.1156041	pigeonpeas
20	70	22	31.12463043	61.20427439	4.548202098	144.8797172	pigeonpeas
13	141	202	22.51801561	94.37623578	5.560155242	112.0945165	apple
100	74	53	28.65009069	82.29081288	5.679042813	102.5200403	banana
40	47	22	30.93761136	54.39346688	8.155631684	45.88299582	mothbeans
15	71	16	19.59804911	20.55032384	5.848378657	99.55061666	kidneybeans
28	40	31	29.42426862	52.98852229	5.560494979	100.8124659	mango
82	46	43	26.03708724	82.39489574	6.897299371	194.4333957	jute
47	60	49	33.11160793	91.64885961	6.649431042	94.83185654	papaya
7	5	8	20.33218115	94.04848186	7.616377184	107.7496905	orange
27	40	24	27.84026517	89.99615558	7.063022095	52.84626009	mungbean
95	89	54	26.49018061	78.71983603	6.124310652	90.10978128	banana
95	14	52	25.36042685	87.34770739	6.60265513	47.85197505	watermelon
100	35	31	24.31982934	68.24473271	7.369045774	115.1564012	coffee
27	132	200	22.14831169	81.63359843	5.759059083	65.01095312	grapes
3	11	8	20.51242537	92.95653908	7.995848977	106.4758606	orange
91	25	48	26.39957004	86.39567322	6.47158191	54.39924387	watermelon
80	48	37	26.98582182	77.69707055	6.306487172	167.4750721	jute
38	44	21	28.35177113	81.70449478	6.935104033	59.87232071	mungbean
20	7	28	27.70355698	92.74398471	6.380299374	199.7539815	coconut
50	66	22	28.02924581	60.69936204	7.489314193	66.23066007	blackgram
4	40	28	33.98621883	48.17489657	5.954958452	96.54419787	mango
94	26	27	26.36629861	52.25738495	7.456460375	177.3176161	coffee
32	56	21	27.38538997	88.66663953	6.702772465	58.29933073	mungbean
77	50	39	23.64325225	83.79233971	6.640121671	280.4151566	rice
40	141	202	32.11197159	81.97161437	6.314800241	69.90450576	grapes
28	23	35	19.67792413	92.82537423	6.209736577	106.1777682	pomegranate
40	57	18	29.02590721	87.51484917	6.6406466	59.87232071	mungbean
19	21	41	19.50597332	92.00891131	6.898022149	104.8805776	pomegranate
22	59	23	26.07207914	60.08294642	7.328056124	41.51201126	mothbeans
10	69	21	22.20583704	67.47291438	7.076054123	45.91946682	lentil
84	30	48	25.71492044	83.02363121	6.181426157	41.01736619	watermelon
22	49	22	28.23494706	61.5620517	3.71105919	72.66666443	mothbeans
10	135	200	21.97432235	93.16635339	5.698967523	124.9831618	apple
17	69	20	24.49936917	42.98644881	4.930819371	188.7017198	pigeonpeas
82	50	35	25.41715477	82.60580225	6.715375994	199.8362913	jute
40	68	17	34.1262979	65.14877461	7.733149554	70.40795007	blackgram
70	53	51	40.15976292	91.79011069	6.960661721	102.709659	papaya
13	80	23	22.16219384	61.65036488	7.70873791	39.42751	lentil
25	18	40	21.67052272	89.75343804	5.936853582	104.3284308	pomegranate
3	5	11	27.01949268	92.70044927	6.609862149	112.8759587	orange
27	63	23	20.58870003	20.40585484	5.714780425	60.27552528	kidneybeans
99	15	27	27.41711238	56.63636248	6.086922359	127.92461	coffee
22	143	195	21.96721848	93.53130836	5.565981356	112.8457334	apple
101	22	30	23.22914734	63.24086329	6.555602782	132.9940991	coffee
28	50	18	27.95343077	52.65803712	8.902889583	48.25431218	mothbeans
7	142	202	23.35937574	91.46160174	6.055994799	124.9831618	apple
8	29	25	35.99009679	50.10462418	5.836931008	96.65791585	mango
11	6	25	28.69164799	96.65248672	6.081568052	178.9635457	coconut
104	15	29	25.7509445	69.02879388	7.333746912	133.5960722	coffee
99	38	42	24.20914862	83.21512827	6.541483093	224.8919227	rice
12	128	201	22.53700369	91.94023325	6.314402769	110.5725613	apple
0	57	21	24.42431548	48.37499385	5.36497584	195.1400063	pigeonpeas
4	134	200	28.57828803	80.95628959	5.840256272	73.34232097	grapes
26	139	197	41.94865736	82.31876268	6.426050833	71.60579879	grapes
110	75	52	29.52426082	78.49397123	5.94285753	117.9779567	banana
46	73	21	26.92374884	63.03904122	7.334769273	70.52528983	blackgram
118	48	20	22.00085141	84.87668973	6.934765937	78.74800972	cotton
0	12	15	21.31892201	90.96875362	7.038784392	107.7312602	orange
89	19	32	24.79784256	62.87853669	7.38709439	143.5161167	coffee
22	68	18	24.413805	61.55738698	7.488417068	45.0783916	lentil
53	55	22	25.4508116	66.46282347	6.743382124	70.48629019	blackgram
11	52	21	25.49967503	59.97339713	7.46909494	51.05515262	mothbeans
34	66	17	18.81097271	21.27833035	5.889614577	125.084915	kidneybeans
100	39	30	24.50843682	62.24848346	7.493191968	141.4197919	coffee
74	58	18	20.03728219	56.35606753	6.727303282	109.024141	maize
37	23	12	31.52675982	90.50621806	6.395258356	113.1169398	orange
19	27	27	29.17387569	96.25907587	5.765586937	155.1827791	coconut
105	20	50	26.25209876	87.43558062	6.40093029	59.75980023	watermelon
23	135	201	23.95343396	90.87236819	5.845634247	103.3266139	apple
118	16	45	24.99111582	82.6028794	6.695963339	46.91022037	watermelon
23	63	17	21.30147288	22.75547922	5.502999119	113.2370434	kidneybeans
51	76	79	18.77329944	14.25803981	7.231789925	86.15586237	chickpea
0	47	24	27.87337926	84.2823694	6.362182793	44.45552047	mungbean
23	20	43	24.01128588	87.49025583	5.843558237	105.6728436	pomegranate
100	42	15	25.69497922	78.86084664	6.972497173	81.75138416	cotton
27	22	32	28.31245933	95.34201924	6.24504355	194.5681988	coconut
13	65	22	28.17037911	34.1252137	7.175471573	164.0103504	pigeonpeas
30	5	35	28.71916064	96.23161011	5.784598331	193.4546548	coconut
111	30	46	28.920588	91.60392969	6.307717617	25.42846793	muskmelon
77	36	37	26.88444878	81.46033732	6.136131869	194.5766559	rice
37	33	29	34.18243921	51.30603253	6.772877376	99.44063029	mango
83	41	39	26.92995077	82.62450569	5.807037737	248.484886	rice
59	53	50	34.49325425	90.66330277	6.552373305	40.35153141	papaya
94	30	30	26.38199401	62.34076238	6.526418334	199.4735636	coffee
55	62	50	35.4630842	91.51522765	6.704697091	127.4349668	papaya
40	120	195	8.825674745	81.9318228	6.305184009	66.67012218	grapes
17	5	10	20.9234791	94.56662802	6.825466034	115.2731269	orange
76	53	35	22.98341765	80.37448514	7.246789167	257.8274276	rice
85	15	47	29.94349168	91.16810148	6.427226816	26.49338015	muskmelon
34	61	16	26.54775888	54.33877787	5.937541591	91.00614862	pigeonpeas
12	12	9	24.49450937	93.46300189	7.536006286	116.7087338	orange
26	130	198	21.45050917	82.21294976	6.278269024	70.8061496	grapes
86	41	39	25.57229223	73.44009757	6.395310578	181.4266889	jute
39	57	22	21.54740311	24.96969858	5.900643653	137.87136	kidneybeans
4	20	30	26.64600572	93.12186474	6.191366135	131.0900076	coconut
20	20	39	23.16237795	93.76270433	5.917202359	103.5472831	pomegranate
10	136	197	23.84194597	91.56933099	5.701648882	113.4701212	apple
27	72	23	19.92889503	21.79992115	5.961934481	64.02640797	kidneybeans
43	58	75	20.99502153	16.47443614	7.225111393	79.95763873	chickpea
85	38	41	21.58711777	82.7883708	6.249050656	276.6552459	rice
25	69	21	24.09526719	47.66986792	6.21944621	124.2692864	pigeonpeas
92	60	19	23.81797786	66.78882778	5.53886945	60.65171481	maize
6	30	45	20.49666206	88.38493332	6.411358336	107.9924753	pomegranate
26	59	22	21.6954676	20.31071693	5.896676269	117.2496157	kidneybeans
19	141	204	40.72021272	82.47472311	5.813845429	71.6565905	grapes
0	60	20	28.53675628	89.99615558	6.889554321	40.74653545	mungbean
18	36	23	24.01825377	53.76623369	7.214078621	35.03404425	mothbeans
71	53	41	23.09433785	85.68260744	7.38335163	165.9665643	jute
10	138	201	23.49049828	93.84987117	5.945453306	112.0919116	apple
40	69	19	20.99437948	65.2475623	6.156519551	54.9393771	lentil
80	22	49	28.71780678	90.42068256	6.559075636	24.83612032	muskmelon
16	14	41	22.23003422	87.27966735	5.791167526	107.6400185	pomegranate
99	53	37	23.88064362	81.81085748	6.199208181	212.897674	rice
13	6	39	18.69870126	90.71099497	6.337408998	107.8949888	pomegranate
30	42	22	27.3886129	80.03499648	7.098201902	37.68408161	mungbean
119	23	27	26.24025195	58.43963108	6.805023415	147.2955107	coffee
21	44	21	27.92116317	50.15730155	8.183191721	61.08179189	mothbeans
18	136	199	23.64013049	90.99682032	6.310023279	120.314363	apple
86	36	24	26.54986394	72.89187265	5.787268394	73.33636055	maize
110	52	20	23.6923924	84.87668973	6.965542518	75.60163198	cotton
75	51	35	24.90107674	70.88259632	7.228562476	175.5438807	jute
80	34	29	25.38098567	53.41284844	6.377751395	174.7703566	coffee
23	139	202	37.29143416	81.45089705	5.524217012	69.18025336	grapes
102	28	30	27.40637248	54.99342383	6.546948364	186.6102175	coffee
95	85	48	25.6182791	79.08797594	6.490074429	90.10978128	banana
18	66	21	21.04672617	63.56305922	6.436757001	49.03513308	lentil
39	30	39	18.07132963	90.97256853	5.689968356	102.5184759	pomegranate
108	24	46	29.94349168	93.28470169	6.328536179	23.20906463	muskmelon
95	27	47	24.04355803	84.1431364	6.48570475	59.75980023	watermelon
20	27	33	33.42983492	48.4101272	5.40268336	94.45145218	mango
102	13	50	26.72524636	84.40836286	6.459902349	53.74485639	watermelon
40	37	15	29.68438101	89.60765935	7.199495368	36.12042927	mungbean
79	36	38	20.51468907	80.22754607	6.72851825	182.5616319	rice
100	73	46	25.66459711	80.96861623	5.988605769	98.27123311	banana
113	14	52	26.98603693	83.37960461	6.402442401	59.75980023	watermelon
17	43	21	24.92101644	60.30065765	8.555920248	68.73425779	mothbeans
19	72	18	18.84634806	20.41847934	5.502999119	115.5977245	kidneybeans
21	25	35	21.11988991	87.24343111	6.34183102	104.8825191	pomegranate
19	122	202	23.34467359	90.37981478	5.811975094	112.8954016	apple
94	37	41	24.7634518	87.06071115	6.463538707	179.1630865	jute
52	70	16	33.66855394	66.60416867	7.534811833	67.32520551	blackgram
17	80	17	25.82659921	66.50914129	6.547755526	37.95290645	lentil
87	11	48	26.56594697	86.31485906	6.616334601	46.96152779	watermelon
89	15	50	24.32764973	85.6940194	6.853525895	52.80560917	watermelon
38	69	85	18.28638344	16.91797951	6.467511287	81.67327186	chickpea
12	37	17	27.02652509	53.70428223	8.100659348	74.44330654	mothbeans
131	45	22	22.3505851	80.62696323	6.586937983	84.6659741	cotton
34	14	13	17.09549705	91.43615322	6.474726271	101.8626585	orange
49	73	79	18.53398621	16.62053109	8.349166989	73.79598562	chickpea
15	8	9	11.49991078	92.38206727	7.839810845	119.3356818	orange
118	18	52	28.04943594	90.83130708	6.562832807	20.76223014	muskmelon
101	11	51	25.50736962	84.24340241	6.792035575	44.2068997	watermelon
16	23	30	32.60881121	52.69217373	5.713316895	91.09267682	mango
4	68	19	27.97265653	66.22982526	5.920493638	45.24338275	lentil
10	5	5	21.21306973	91.35349216	7.817846496	112.9834361	orange
106	26	32	24.71373826	59.0837288	6.378604873	130.8882575	coffee
19	20	35	30.69441698	48.1267096	5.929146205	93.87258142	mango
25	138	199	22.17436371	91.76300069	5.840515952	100.1173443	apple
109	90	55	29.90888522	83.07057518	6.102019726	93.4627347	banana
0	17	30	35.47478322	47.97230503	6.279133738	97.79072474	mango
42	74	22	28.90721284	68.21631531	7.202623689	66.59802045	blackgram
22	75	17	31.25777235	62.92345623	6.581892094	66.9268732	blackgram
0	140	202	22.15473132	92.82188471	5.938498206	113.1922679	apple
60	66	15	30.51571547	62.09125618	7.583222082	66.95541985	blackgram
33	37	19	27.92678579	86.5543196	7.183189922	43.4826194	mungbean
